timestamp,x,y,z,qx,qy,qz,qw
000043,28.2963,18.7594,-21.4859,-0.0326052,-0.0633192,0.150194,0.986088
000044,29.04,19.0083,-21.3939,-0.0326095,-0.0617698,0.153655,0.985653
000045,29.8358,19.2817,-21.3028,-0.0334004,-0.0589704,0.15951,0.984867
000046,30.5899,19.5533,-21.2117,-0.0345779,-0.056387,0.163359,0.984347
000047,31.3665,19.8426,-21.1284,-0.0359758,-0.0547485,0.167861,0.983632
000048,32.1366,20.136,-21.0469,-0.0364751,-0.0539419,0.172145,0.982917
000049,32.9268,20.4394,-20.9639,-0.0369085,-0.053456,0.177286,0.982013
000050,33.7106,20.7495,-20.8886,-0.0370338,-0.05301,0.1814,0.981281
000051,34.5158,21.0792,-20.8107,-0.0374421,-0.0522919,0.186178,0.980409
000052,35.3258,21.4139,-20.73,-0.0371338,-0.0510212,0.190439,0.979669
000053,36.1421,21.7577,-20.6522,-0.0370115,-0.0489343,0.194222,0.979037
000054,36.975,22.1165,-20.5806,-0.0375226,-0.046363,0.198643,0.978255
000055,37.8086,22.4828,-20.5056,-0.0371066,-0.0442718,0.202376,0.977603
000056,38.6547,22.8636,-20.4362,-0.0366941,-0.043198,0.206645,0.976773
000057,39.5074,23.2552,-20.3685,-0.0365432,-0.0425262,0.21,0.976092
000058,40.3616,23.6549,-20.3076,-0.0364675,-0.0417747,0.21274,0.975534
000059,41.2381,24.0701,-20.241,-0.0359134,-0.0409385,0.216138,0.974843
000060,42.1202,24.4917,-20.1751,-0.0353602,-0.0406974,0.218738,0.974293
000061,43.0042,24.9221,-20.1103,-0.0350731,-0.040798,0.220335,0.973939
000062,43.9094,25.3658,-20.0477,-0.0352614,-0.0410076,0.222039,0.973537
000063,44.825,25.8154,-19.9813,-0.0351821,-0.040669,0.221927,0.973579
000064,45.7628,26.2684,-19.9141,-0.0351033,-0.0399317,0.222352,0.973516
000065,46.7009,26.7256,-19.8451,-0.0344176,-0.0394856,0.222533,0.973517
000066,47.6484,27.1887,-19.779,-0.0334617,-0.0396935,0.222641,0.973517
000067,48.6082,27.6642,-19.7104,-0.0325811,-0.0395864,0.223987,0.973243
000068,49.5669,28.1401,-19.6403,-0.0319155,-0.0386876,0.224908,0.973089
000069,50.5335,28.6236,-19.57,-0.0317794,-0.03678,0.227196,0.972635
000070,51.4949,29.111,-19.5,-0.0310822,-0.034504,0.229709,0.972151
000071,52.4405,29.5966,-19.4343,-0.0303535,-0.0334163,0.232854,0.971463
000072,53.3872,30.0954,-19.371,-0.0292125,-0.0339579,0.238037,0.970223
000073,54.3265,30.6009,-19.3032,-0.028183,-0.0351446,0.242912,0.969002
000074,55.2728,31.1277,-19.2433,-0.0282022,-0.0347929,0.248774,0.967525
000075,56.2111,31.6688,-19.1834,-0.029082,-0.0324908,0.253786,0.966277
000076,57.14,32.2155,-19.1194,-0.0303427,-0.0305352,0.257716,0.965261
000077,58.0596,32.768,-19.0686,-0.0310525,-0.0313333,0.261585,0.964172
000078,58.9728,33.3218,-19.0118,-0.0307132,-0.0333935,0.264375,0.963352
000079,59.8785,33.8762,-18.9515,-0.0309978,-0.0367691,0.266457,0.962646
000080,60.7917,34.4407,-18.8899,-0.0309098,-0.037559,0.269499,0.961771
000081,61.7045,35.0104,-18.8227,-0.0308599,-0.0356402,0.271679,0.961233
000082,62.6191,35.5889,-18.7619,-0.0311685,-0.0329208,0.274638,0.960478
000083,63.527,36.1707,-18.7035,-0.0315169,-0.03151,0.277066,0.959817
000084,64.4299,36.7544,-18.651,-0.0321626,-0.0317444,0.278983,0.959232
000085,65.3335,37.3489,-18.598,-0.0318138,-0.0324033,0.282228,0.958272
000086,66.234,37.945,-18.5406,-0.0311334,-0.0332873,0.28536,0.957336
000087,67.1312,38.5451,-18.4858,-0.0306144,-0.033354,0.288228,0.956491
000088,68.034,39.1633,-18.4296,-0.0303313,-0.0328163,0.292085,0.955348
000089,68.9228,39.7785,-18.3734,-0.0301925,-0.032457,0.29529,0.954379
000090,69.8177,40.4121,-18.3158,-0.0300108,-0.0326306,0.299671,0.953012
000091,70.7074,41.0506,-18.2607,-0.0296315,-0.0329034,0.303593,0.951772
000092,71.5894,41.6947,-18.2064,-0.0291125,-0.0330828,0.307138,0.950644
000093,72.4778,42.354,-18.1515,-0.028746,-0.0333045,0.3117,0.949162
000094,73.3556,43.0169,-18.0951,-0.0279264,-0.0335996,0.315468,0.94793
000095,74.2415,43.6985,-18.0385,-0.0276722,-0.0333612,0.320267,0.946335
000096,75.1208,44.3872,-17.9818,-0.0273154,-0.0324861,0.324705,0.944862
000097,75.9914,45.0823,-17.9259,-0.0267649,-0.0318864,0.328635,0.943539
000098,76.8625,45.7946,-17.87,-0.0262031,-0.0318724,0.333483,0.941853
000099,77.7249,46.5159,-17.8145,-0.0257015,-0.0323283,0.337854,0.940292
000100,78.5844,47.2474,-17.7633,-0.0260987,-0.0325004,0.341382,0.939
000101,79.4478,47.994,-17.7099,-0.0261615,-0.0319892,0.345513,0.937504
000102,80.3075,48.7441,-17.6558,-0.0262965,-0.0320288,0.348259,0.936482
000103,81.1692,49.5108,-17.6006,-0.0262373,-0.0322896,0.351956,0.935091
000104,82.0261,50.2805,-17.5449,-0.0259749,-0.0334371,0.355254,0.933811
000105,82.8803,51.0526,-17.4869,-0.0252955,-0.0344909,0.358091,0.932706
000106,83.7361,51.8452,-17.4291,-0.0253746,-0.0348651,0.361777,0.931267
000107,84.5884,52.6407,-17.3713,-0.025147,-0.0341641,0.364865,0.930094
000108,85.4379,53.4442,-17.3106,-0.0246611,-0.0334592,0.367509,0.929091
000109,86.2888,54.2619,-17.2485,-0.0244282,-0.033307,0.371013,0.927709
000110,87.1334,55.0822,-17.1932,-0.0238205,-0.0332034,0.373471,0.926742
000111,87.9843,55.9174,-17.133,-0.0234136,-0.032822,0.376628,0.925487
000112,88.8286,56.7573,-17.0782,-0.0226005,-0.0324761,0.379059,0.924526
000113,89.6705,57.5985,-17.0177,-0.0210497,-0.0323351,0.380959,0.923787
000114,90.5165,58.4503,-16.9572,-0.0190318,-0.0330768,0.383995,0.922546
000115,91.3608,59.3084,-16.8973,-0.0165262,-0.0329779,0.386911,0.921379
000116,92.2015,60.1723,-16.8323,-0.0138326,-0.0319691,0.390212,0.920066
000117,93.0405,61.0523,-16.7667,-0.011364,-0.0308976,0.395425,0.917908
000118,93.869,61.94,-16.6995,-0.0100922,-0.0295659,0.400045,0.915963
000119,94.6904,62.8532,-16.6423,-0.0101511,-0.0281371,0.405648,0.91354
000120,95.501,63.7773,-16.5758,-0.010074,-0.0277179,0.410861,0.911221
000121,96.296,64.7051,-16.5234,-0.0101483,-0.0285889,0.415638,0.909024
000122,97.0871,65.6504,-16.4603,-0.00919934,-0.0290243,0.421774,0.90619
000123,97.8729,66.6067,-16.4033,-0.00883363,-0.0293663,0.427187,0.903643
000124,98.6489,67.5643,-16.3391,-0.00753912,-0.0280887,0.432112,0.901351
000125,99.4187,68.5483,-16.2769,-0.00711584,-0.026902,0.438129,0.898481
000126,100.176,69.542,-16.2171,-0.00676293,-0.0267287,0.443648,0.895777
000127,100.918,70.5438,-16.1587,-0.00674865,-0.0271832,0.448534,0.893327
000128,101.651,71.5655,-16.0999,-0.00691956,-0.0277518,0.454252,0.890414
000129,102.372,72.5906,-16.0389,-0.00700026,-0.0284271,0.458874,0.888019
000130,103.089,73.6361,-15.9755,-0.00735401,-0.0285527,0.464158,0.885262
000131,103.8,74.6908,-15.9155,-0.00798422,-0.0276308,0.468601,0.882942
000132,104.498,75.751,-15.8548,-0.00799932,-0.0262393,0.472199,0.881065
000133,105.199,76.8299,-15.7963,-0.00785818,-0.0260417,0.476348,0.878836
000134,105.882,77.9047,-15.737,-0.00653239,-0.0264167,0.480003,0.876845
000135,106.563,78.9805,-15.6757,-0.00480087,-0.0267198,0.483022,0.875187
000136,107.242,80.0705,-15.6139,-0.0035522,-0.027408,0.486452,0.87327
000137,107.909,81.1612,-15.546,-0.00205274,-0.0280814,0.488547,0.872083
000138,108.574,82.2592,-15.4756,-0.00136741,-0.0273983,0.491073,0.870686
000139,109.231,83.3574,-15.4068,-0.00125391,-0.0253123,0.493135,0.869583
000140,109.885,84.4582,-15.3383,-0.000378027,-0.022692,0.494661,0.868789
000141,110.524,85.5441,-15.2754,-0.000262968,-0.0216189,0.496601,0.86771
000142,111.159,86.6354,-15.2163,-4.59118e-05,-0.0208689,0.497898,0.866984
000143,111.791,87.7281,-15.1571,0.00036556,-0.0195681,0.498707,0.86655
000144,112.414,88.8101,-15.1031,0.000674768,-0.0184841,0.500173,0.865728
000145,113.029,89.8895,-15.046,0.00156587,-0.01778,0.500615,0.865486
000146,113.636,90.9521,-14.9948,0.00226536,-0.0168506,0.502004,0.864698
000147,114.239,92.0163,-14.941,0.00309037,-0.0150292,0.502964,0.864171
000148,114.836,93.078,-14.89,0.00368279,-0.0138065,0.503468,0.863896
000149,115.417,94.1222,-14.8407,0.00428971,-0.0133651,0.50446,0.863321
000150,115.995,95.1575,-14.793,0.00503686,-0.0132618,0.504864,0.863082
000151,116.567,96.1889,-14.7419,0.00540883,-0.0137037,0.504712,0.863162
000152,117.124,97.2037,-14.6936,0.0052894,-0.0143756,0.504796,0.863103
000153,117.677,98.2172,-14.6441,0.0044972,-0.0152918,0.50334,0.863942
000154,118.23,99.2071,-14.5943,0.00378982,-0.016219,0.501719,0.86487
000155,118.784,100.195,-14.5446,0.00341874,-0.0171123,0.499254,0.86628
000156,119.351,101.177,-14.494,0.003019,-0.0176437,0.495903,0.868193
000157,119.918,102.144,-14.4433,0.00227076,-0.0176988,0.492848,0.869933
000158,120.492,103.109,-14.3965,0.00165055,-0.0179091,0.488968,0.872116
000159,121.077,104.061,-14.3478,0.00132511,-0.0180512,0.484158,0.874793
000160,121.663,105.004,-14.2995,0.000981009,-0.0183213,0.479901,0.877131
000161,122.26,105.936,-14.2509,0.000897284,-0.0192369,0.47464,0.879969
000162,122.863,106.849,-14.2002,0.000520065,-0.021034,0.469661,0.882596
000163,123.475,107.756,-14.1485,-0.000121256,-0.0225759,0.463773,0.885666
000164,124.102,108.661,-14.0961,-0.00127623,-0.0231562,0.456997,0.889166
000165,124.739,109.547,-14.0408,-0.00250032,-0.0228532,0.450751,0.892354
000166,125.396,110.427,-13.9887,-0.00312737,-0.0222991,0.443774,0.895856
000167,126.054,111.283,-13.9349,-0.00354893,-0.0222621,0.437803,0.898788
000168,126.723,112.128,-13.8832,-0.00346829,-0.0227149,0.431511,0.901815
000169,127.399,112.957,-13.831,-0.00330165,-0.0234716,0.424817,0.904969
000170,128.076,113.764,-13.7787,-0.0022346,-0.023546,0.419063,0.907649
000171,128.763,114.558,-13.7185,-0.00232803,-0.0235762,0.412769,0.910528
000172,129.459,115.35,-13.6675,-0.00299801,-0.0230545,0.406298,0.913445
000173,130.149,116.117,-13.6144,-0.00369244,-0.0217996,0.400924,0.915844
000174,130.851,116.873,-13.5615,-0.00425637,-0.0215943,0.394739,0.91853
000175,131.543,117.609,-13.5128,-0.00519203,-0.0226207,0.389205,0.920859
000176,132.241,118.334,-13.4665,-0.00588222,-0.0237198,0.383549,0.923197
000177,132.946,119.043,-13.4175,-0.0061603,-0.023846,0.377487,0.925687
000178,133.648,119.732,-13.3662,-0.00676442,-0.0232275,0.37224,0.927821
000179,134.355,120.412,-13.3198,-0.00709101,-0.0225103,0.366928,0.92995
000180,135.068,121.082,-13.2676,-0.00715715,-0.0221218,0.361316,0.932153
000181,135.767,121.731,-13.2248,-0.0076563,-0.0225954,0.356797,0.933877
000182,136.481,122.374,-13.1777,-0.0082,-0.0225584,0.351636,0.935829
000183,137.185,122.997,-13.1365,-0.00914853,-0.0217676,0.347342,0.937441
000184,137.89,123.614,-13.0919,-0.0102854,-0.0208588,0.342619,0.939187
000185,138.597,124.218,-13.0519,-0.0108258,-0.0206583,0.337225,0.941135
000186,139.288,124.796,-13.0068,-0.0112213,-0.0207329,0.332572,0.942783
000187,139.984,125.366,-12.9723,-0.0125509,-0.0208046,0.327139,0.944664
000188,140.692,125.923,-12.9311,-0.0134542,-0.0197622,0.320542,0.946932
000189,141.384,126.457,-12.8931,-0.0148542,-0.0187641,0.314294,0.949024
000190,142.091,126.982,-12.8557,-0.0157304,-0.0186608,0.306635,0.951514
000191,142.779,127.483,-12.8233,-0.0161398,-0.0193786,0.299848,0.953654
000192,143.48,127.971,-12.79,-0.0161467,-0.0202518,0.292389,0.955949
000193,144.194,128.448,-12.7561,-0.0163133,-0.0204288,0.284288,0.958382
000194,144.9,128.908,-12.7243,-0.0167137,-0.0197596,0.276698,0.960608
000195,145.63,129.362,-12.6911,-0.0171296,-0.0187282,0.268181,0.963034
000196,146.35,129.793,-12.6583,-0.0173893,-0.0178146,0.26058,0.965131
000197,147.085,130.213,-12.6263,-0.0175217,-0.0166727,0.252956,0.967175
000198,147.83,130.619,-12.598,-0.0174385,-0.0158946,0.24543,0.969127
000199,148.568,131.012,-12.5681,-0.0169746,-0.0151954,0.239466,0.970637
000200,149.315,131.4,-12.5385,-0.0170043,-0.0151117,0.233429,0.972108
000201,150.077,131.782,-12.5138,-0.0174265,-0.0153087,0.226775,0.973671
000202,150.83,132.159,-12.4877,-0.0179626,-0.0153081,0.221022,0.974983
000203,151.604,132.52,-12.4636,-0.018287,-0.0153056,0.214603,0.97641
000204,152.372,132.877,-12.4347,-0.018081,-0.0153105,0.209264,0.977572
000205,153.154,133.226,-12.4073,-0.0177366,-0.0155958,0.20414,0.978657
000206,153.948,133.564,-12.3803,-0.0175946,-0.0159165,0.199367,0.979638
000207,154.745,133.911,-12.3544,-0.0178263,-0.0157023,0.196079,0.9803
000208,155.56,134.25,-12.3275,-0.0183179,-0.0142108,0.192732,0.980977
000209,156.394,134.586,-12.3032,-0.0194326,-0.0124963,0.189001,0.981705
000210,157.231,134.936,-12.2808,-0.0204841,-0.011338,0.18569,0.982329
000211,158.088,135.269,-12.2608,-0.0213308,-0.0105278,0.181871,0.983035
000212,158.953,135.609,-12.2462,-0.0218679,-0.00962707,0.178434,0.983662
000213,159.835,135.941,-12.2289,-0.0220645,-0.00843596,0.174677,0.984342
000214,160.732,136.255,-12.2126,-0.0219898,-0.00745539,0.170426,0.985097
000215,161.643,136.583,-12.1982,-0.0218231,-0.00705995,0.166508,0.985773
000216,162.565,136.896,-12.1914,-0.0214599,-0.00712741,0.162232,0.986494
000217,163.501,137.195,-12.1716,-0.0205171,-0.00704037,0.15722,0.987325
000218,164.453,137.503,-12.1602,-0.0199425,-0.00763127,0.152283,0.988106
000219,165.413,137.794,-12.1418,-0.0197083,-0.00835566,0.14618,0.989026
000220,166.396,138.095,-12.1273,-0.0206239,-0.00917948,0.139416,0.989977
000221,167.397,138.379,-12.1085,-0.0223223,-0.00895363,0.13094,0.991098
000222,168.414,138.642,-12.0922,-0.0239002,-0.00789407,0.12117,0.992313
000223,169.456,138.894,-12.0728,-0.0251708,-0.00738952,0.110881,0.993487
000224,170.506,139.121,-12.0527,-0.0258008,-0.00706538,0.0999312,0.994635
000225,171.58,139.33,-12.0385,-0.0260726,-0.0065829,0.0890289,0.995666
000226,172.67,139.514,-12.0177,-0.0262887,-0.00533484,0.0778986,0.9966
000227,173.766,139.671,-12.0063,-0.0268306,-0.00389961,0.0665692,0.997413
000228,174.892,139.816,-11.9894,-0.0275779,-0.00190917,0.0553323,0.998085
000229,176.017,139.932,-11.9822,-0.0280584,-0.000542846,0.0438921,0.998642
000230,177.166,140.025,-11.9725,-0.0287561,-0.000634894,0.032743,0.99905
000231,178.32,140.091,-11.9628,-0.0288624,-0.00152284,0.0217708,0.999345
000232,179.475,140.126,-11.9551,-0.0290056,-0.00205685,0.011065,0.999516
000233,180.669,140.139,-11.9407,-0.0284216,-0.00120943,0.00108376,0.999595
000234,181.856,140.131,-11.9303,-0.0283784,-0.000435099,-0.00882185,0.999558
000235,183.054,140.104,-11.9182,-0.0285391,-3.8976e-05,-0.0191227,0.99941
000236,184.277,140.053,-11.9088,-0.0290823,0.000153196,-0.0290203,0.999156
000237,185.501,139.979,-11.8968,-0.0292026,0.000332937,-0.0394393,0.998795
000238,186.741,139.877,-11.8861,-0.0302013,0.000161399,-0.0491762,0.998333
000239,187.991,139.753,-11.8753,-0.0306148,-0.000422338,-0.0590949,0.997783
000240,189.246,139.597,-11.8591,-0.0307008,-0.00135383,-0.0692167,0.997128
000241,190.505,139.42,-11.842,-0.0315714,-0.00252443,-0.077914,0.996457
000242,191.776,139.216,-11.8218,-0.031773,-0.00334235,-0.0872898,0.995671
000243,193.062,138.981,-11.7933,-0.0316752,-0.00468859,-0.0972424,0.994745
000244,194.336,138.729,-11.7652,-0.031967,-0.00727871,-0.10562,0.993866
000245,195.63,138.449,-11.7216,-0.03284,-0.0102924,-0.114924,0.992778
000246,196.919,138.147,-11.6806,-0.0336292,-0.0128537,-0.122943,0.99176
000247,198.215,137.821,-11.6235,-0.0343631,-0.0146368,-0.131483,0.990615
000248,199.529,137.46,-11.5646,-0.0350848,-0.0159007,-0.140932,0.98927
000249,200.836,137.083,-11.4997,-0.0348179,-0.0157932,-0.149021,0.988095
000250,202.148,136.673,-11.4324,-0.0341254,-0.0161853,-0.157587,0.986783
000251,203.47,136.237,-11.3563,-0.0338685,-0.01842,-0.166668,0.985259
000252,204.777,135.786,-11.2824,-0.0343007,-0.0203556,-0.174314,0.983882
000253,206.09,135.303,-11.2048,-0.0348801,-0.0204944,-0.183233,0.982237
000254,207.408,134.799,-11.1171,-0.0358579,-0.0204146,-0.191558,0.980614
000255,208.727,134.27,-11.0354,-0.0372476,-0.021785,-0.200578,0.978727
000256,210.032,133.713,-10.9412,-0.0373996,-0.0233463,-0.209775,0.976755
000257,211.352,133.126,-10.8448,-0.0373784,-0.0246514,-0.218307,0.974852
000258,212.655,132.51,-10.7386,-0.0369648,-0.0270356,-0.227422,0.972719
000259,213.944,131.87,-10.6247,-0.0380846,-0.0294852,-0.237579,0.970173
000260,215.24,131.202,-10.5059,-0.0392014,-0.0308586,-0.248377,0.967378
000261,216.522,130.498,-10.3812,-0.040183,-0.0312896,-0.260898,0.964022
000262,217.802,129.759,-10.2482,-0.0420425,-0.0317945,-0.27387,0.960321
000263,219.063,128.991,-10.1124,-0.043634,-0.0327129,-0.287221,0.956311
000264,220.296,128.182,-9.97064,-0.0448256,-0.0337016,-0.300784,0.952042
000265,221.528,127.32,-9.82079,-0.0450528,-0.034483,-0.313848,0.947777
000266,222.713,126.43,-9.66958,-0.0450101,-0.0353603,-0.327096,0.943256
000267,223.897,125.501,-9.5087,-0.0450669,-0.0375131,-0.339663,0.938718
000268,225.052,124.538,-9.34264,-0.0452632,-0.0398242,-0.352217,0.933974
000269,226.17,123.549,-9.17066,-0.0451418,-0.041446,-0.364336,0.929249
000270,227.294,122.519,-8.9888,-0.0450561,-0.0428015,-0.375745,0.924637
000271,228.379,121.462,-8.80554,-0.0446719,-0.0435549,-0.386673,0.920104
000272,229.43,120.388,-8.62051,-0.0442384,-0.0442741,-0.397166,0.91561
000273,230.475,119.271,-8.42825,-0.0436926,-0.0455781,-0.406767,0.911347
000274,231.481,118.14,-8.23426,-0.0433678,-0.0474133,-0.416305,0.906952
000275,232.479,116.984,-8.0312,-0.0433676,-0.0493653,-0.425379,0.902627
000276,233.449,115.806,-7.83195,-0.0434124,-0.0506772,-0.434483,0.898205
000277,234.393,114.61,-7.61964,-0.0430843,-0.0510144,-0.443886,0.893592
000278,235.32,113.394,-7.40815,-0.0435669,-0.0505912,-0.45308,0.888966
000279,236.218,112.163,-7.1922,-0.0445225,-0.0490884,-0.462888,0.883936
000280,237.081,110.923,-6.98272,-0.0454745,-0.0474232,-0.472877,0.878675
000281,237.917,109.675,-6.76838,-0.0467442,-0.0460923,-0.482301,0.873542
000282,238.709,108.425,-6.55681,-0.0479368,-0.0464617,-0.491948,0.868061
000283,239.473,107.162,-6.34492,-0.0495552,-0.0464474,-0.501014,0.86277
000284,240.202,105.891,-6.12895,-0.0496616,-0.0457301,-0.510813,0.857037
000285,240.909,104.606,-5.91684,-0.0494879,-0.0443538,-0.521571,0.850616
000286,241.568,103.316,-5.70913,-0.049069,-0.0428688,-0.531785,0.844369
000287,242.192,102.03,-5.50515,-0.0487589,-0.0414021,-0.542039,0.837916
000288,242.778,100.733,-5.30844,-0.0479018,-0.041103,-0.552358,0.831214
000289,243.322,99.4417,-5.11467,-0.0475955,-0.0408512,-0.561837,0.824866
000290,243.828,98.1486,-4.9242,-0.0467579,-0.0411896,-0.571326,0.818354
000291,244.301,96.8516,-4.73326,-0.0460304,-0.0419585,-0.580909,0.811582
000292,244.729,95.5571,-4.54342,-0.0451485,-0.042637,-0.589697,0.805233
000293,245.134,94.2584,-4.3569,-0.0438267,-0.0424227,-0.599038,0.798394
000294,245.504,92.9745,-4.17447,-0.0432482,-0.0426303,-0.607452,0.792032
000295,245.849,91.7016,-3.98931,-0.0448285,-0.0438821,-0.615704,0.785477
000296,246.164,90.4344,-3.80703,-0.0480651,-0.0465925,-0.624021,0.778535
000297,246.447,89.183,-3.61569,-0.0513623,-0.0483355,-0.631258,0.772359
000298,246.704,87.9302,-3.41787,-0.053438,-0.0483921,-0.638986,0.765833
000299,246.935,86.6809,-3.2201,-0.0545669,-0.0474233,-0.647206,0.758879
000300,247.142,85.4403,-3.02025,-0.0557146,-0.0458279,-0.654521,0.752594
000301,247.324,84.205,-2.82544,-0.0563062,-0.0447806,-0.662357,0.745726
000302,247.47,82.9757,-2.63288,-0.055958,-0.0441631,-0.669137,0.739712
000303,247.599,81.7534,-2.44957,-0.0558449,-0.0438736,-0.676056,0.73342
000304,247.697,80.5375,-2.25453,-0.0553122,-0.0443903,-0.683237,0.726744
000305,247.776,79.3348,-2.07881,-0.0577285,-0.0439559,-0.689655,0.720494
000306,247.83,78.1409,-1.89193,-0.0585099,-0.0441884,-0.696415,0.713884
000307,247.86,76.9473,-1.70898,-0.0573452,-0.0431136,-0.702884,0.707677
000308,247.867,75.7739,-1.52207,-0.0550426,-0.0425324,-0.707913,0.702866
000309,247.853,74.6001,-1.34813,-0.0531808,-0.0412763,-0.713267,0.697652
000310,247.827,73.4562,-1.17733,-0.0517022,-0.0408382,-0.717331,0.69361
000311,247.786,72.3259,-1.01123,-0.0513193,-0.0408977,-0.721016,0.689804
000312,247.729,71.2091,-0.845531,-0.0522449,-0.0415107,-0.724248,0.686303
000313,247.678,70.108,-0.68331,-0.0534063,-0.0415034,-0.726136,0.684216
000314,247.616,69.0192,-0.522347,-0.0550058,-0.0426616,-0.727977,0.682059
000315,247.545,67.9493,-0.348263,-0.0577923,-0.0453782,-0.729888,0.679606
000316,247.48,66.881,-0.18432,-0.0597837,-0.0458038,-0.73114,0.678057
000317,247.4,65.8174,-0.020375,-0.0563753,-0.0436311,-0.732769,0.676733
000318,247.317,64.7614,0.141468,-0.0517817,-0.0409458,-0.733546,0.676427
000319,247.236,63.7164,0.293772,-0.0501548,-0.0399296,-0.734023,0.676092
000320,247.153,62.6828,0.442582,-0.0509669,-0.0400828,-0.734247,0.675779
000321,247.075,61.6669,0.589612,-0.0524062,-0.0411824,-0.733671,0.676228
000322,247.001,60.6497,0.738244,-0.0537423,-0.0412008,-0.733027,0.676821
000323,246.927,59.6378,0.887063,-0.0545645,-0.0410114,-0.732438,0.677404
000324,246.859,58.6379,1.03522,-0.0553836,-0.040844,-0.731123,0.678767
000325,246.794,57.6385,1.18279,-0.0565023,-0.0406487,-0.729961,0.679935
000326,246.736,56.6489,1.32971,-0.0575481,-0.0403137,-0.728068,0.681894
000327,246.687,55.6548,1.47412,-0.0574647,-0.0399648,-0.725885,0.684246
000328,246.64,54.6673,1.62505,-0.0564133,-0.0395797,-0.723777,0.686584
000329,246.596,53.6877,1.77339,-0.05528,-0.0404985,-0.721023,0.689514
000330,246.568,52.7078,1.91742,-0.0554241,-0.0406991,-0.718547,0.692071
000331,246.546,51.7272,2.06326,-0.0551569,-0.0407033,-0.716295,0.694422
