timestamp,x,y,z,qx,qy,qz,qw
000133,3.87159,71.6192,-0.00126731,-0.0094283,0.0309687,0.507176,0.861235
000134,4.12769,71.9693,-0.0256074,-0.00690125,0.0333511,0.484179,0.874306
000135,4.41612,72.3028,-0.0359396,-0.00273167,0.0365575,0.460341,0.886985
000136,4.69247,72.6128,-0.0535925,-0.0015492,0.035755,0.436518,0.898984
000137,4.99132,72.9203,-0.080986,-0.00148256,0.0318903,0.41163,0.910792
000138,5.29371,73.2092,-0.102776,-0.00169472,0.0263376,0.38578,0.922213
000139,5.64364,73.4969,-0.129868,-0.00281064,0.0214361,0.358589,0.933245
000140,6.00911,73.7699,-0.152745,-0.0036381,0.0193121,0.330962,0.94344
000141,6.41284,74.0316,-0.172541,-0.00400308,0.0184545,0.302922,0.952828
000142,6.85713,74.2857,-0.195089,-0.00562219,0.0166473,0.275009,0.961281
000143,7.30974,74.52,-0.203624,-0.00687244,0.0170756,0.249037,0.968319
000144,7.79867,74.7523,-0.222756,-0.00990501,0.0165774,0.224737,0.974228
000145,8.29378,74.964,-0.242628,-0.0134356,0.0151618,0.203149,0.978938
000146,8.83023,75.1671,-0.262091,-0.0161444,0.0151134,0.184031,0.982672
000147,9.39125,75.3592,-0.278989,-0.0164834,0.0159382,0.167759,0.985561
000148,9.95144,75.5317,-0.292332,-0.0165455,0.0168062,0.155406,0.987569
000149,10.5473,75.7061,-0.311954,-0.0168531,0.0177415,0.143979,0.989278
000150,11.146,75.8717,-0.332185,-0.0181617,0.0189225,0.135177,0.990474
000151,11.7688,76.0351,-0.354171,-0.0209252,0.0194488,0.127421,0.991437
000152,12.4112,76.1992,-0.384566,-0.0222352,0.0196475,0.120121,0.992316
000153,13.0587,76.3474,-0.402346,-0.0222592,0.0199151,0.113903,0.993043
000154,13.7276,76.4938,-0.429718,-0.0223201,0.0197631,0.106981,0.993814
000155,14.4225,76.6387,-0.458648,-0.0224014,0.0200594,0.099048,0.994628
000156,15.1202,76.7747,-0.487365,-0.0227584,0.0201971,0.092427,0.995254
000157,15.8427,76.9032,-0.509848,-0.0229652,0.0191428,0.0855559,0.995885
000158,16.5604,77.0212,-0.534252,-0.0236728,0.0165431,0.0803819,0.996346
000159,17.3017,77.1365,-0.553378,-0.0235154,0.0137009,0.0754623,0.996777
000160,18.0557,77.2478,-0.578405,-0.0240054,0.0136233,0.0709539,0.997098
000161,18.819,77.3562,-0.59503,-0.0243962,0.0165993,0.0678474,0.997259
000162,19.5769,77.4676,-0.619409,-0.0258928,0.0202683,0.0652587,0.997326
000163,20.3437,77.5725,-0.63937,-0.0255675,0.0223775,0.0627879,0.997448
000164,21.1051,77.672,-0.660973,-0.0256645,0.0222127,0.0611947,0.997549
000165,21.8704,77.7674,-0.687022,-0.0257053,0.021998,0.0589982,0.997685
000166,22.6311,77.8592,-0.714489,-0.0252117,0.0230017,0.057808,0.997744
000167,23.3966,77.9505,-0.740208,-0.0241028,0.0245109,0.0564579,0.997813
000168,24.1578,78.0364,-0.765356,-0.022704,0.025422,0.0545817,0.997927
000169,24.9139,78.1239,-0.790764,-0.0223254,0.0240634,0.0534204,0.998032
000170,25.6721,78.2178,-0.822168,-0.0239166,0.0204637,0.052509,0.998124
000171,26.43,78.3056,-0.845529,-0.0243842,0.0168482,0.0514158,0.998237
000172,27.1825,78.3885,-0.865141,-0.0252101,0.0148656,0.0508564,0.998277
000173,27.944,78.4685,-0.883581,-0.0257047,0.0156288,0.0495417,0.998319
000174,28.7074,78.5526,-0.897075,-0.027217,0.0175153,0.0484842,0.998299
000175,29.4638,78.6335,-0.917009,-0.0283317,0.0196304,0.0473463,0.998284
000176,30.2129,78.7025,-0.934985,-0.0275363,0.0208308,0.0459253,0.998348
000177,30.9633,78.7686,-0.952008,-0.026463,0.0210947,0.0452613,0.998402
000178,31.7138,78.8319,-0.97327,-0.025749,0.0210942,0.0442917,0.998464
000179,32.4654,78.9003,-1.00059,-0.0256946,0.0205032,0.0439159,0.998494
000180,33.2237,78.961,-1.02301,-0.0250195,0.0199658,0.0433025,0.998549
000181,33.9898,79.0231,-1.04506,-0.0245865,0.0201595,0.0425844,0.998587
000182,34.7596,79.093,-1.07122,-0.0254555,0.0203873,0.0424561,0.998566
000183,35.5332,79.1615,-1.09669,-0.0256764,0.020179,0.0423836,0.998568
000184,36.3109,79.2285,-1.12234,-0.0251619,0.0201385,0.0428092,0.998563
000185,37.0946,79.2994,-1.14542,-0.0246888,0.0204694,0.0441961,0.998508
000186,37.8819,79.3747,-1.17321,-0.0252496,0.0205788,0.0454046,0.998437
000187,38.6884,79.4602,-1.19806,-0.0267211,0.0201269,0.0470431,0.998333
000188,39.4908,79.5452,-1.22593,-0.0273121,0.0180399,0.0482751,0.998298
000189,40.2909,79.6279,-1.25054,-0.0277019,0.0164072,0.0492809,0.998266
000190,41.1187,79.7097,-1.27305,-0.0276266,0.0157569,0.0503278,0.998226
000191,41.9334,79.794,-1.29498,-0.0269597,0.0164118,0.0511755,0.998191
000192,42.7722,79.8826,-1.31442,-0.026551,0.0170119,0.0524092,0.998128
000193,43.6083,79.9729,-1.33224,-0.0261814,0.0180374,0.053219,0.998077
000194,44.4465,80.0655,-1.35895,-0.0256926,0.0197477,0.053412,0.998047
000195,45.3006,80.1608,-1.38537,-0.025209,0.0220675,0.0541734,0.997969
000196,46.1544,80.2553,-1.41213,-0.0250725,0.0233785,0.0537263,0.997967
000197,47.0183,80.352,-1.44721,-0.0262938,0.0232785,0.0524824,0.998004
000198,47.8748,80.4462,-1.47912,-0.0266071,0.0228584,0.0518446,0.998039
000199,48.7413,80.5346,-1.5116,-0.0256502,0.0218323,0.0505521,0.998153
000200,49.6063,80.6204,-1.53907,-0.0235383,0.0212475,0.0497997,0.998256
000201,50.477,80.71,-1.57186,-0.0230222,0.0212118,0.0488504,0.998315
000202,51.3558,80.7995,-1.60441,-0.0218072,0.0223353,0.0479076,0.998364
000203,52.2289,80.8889,-1.63228,-0.0200591,0.0239061,0.0477019,0.998374
000204,53.1067,80.9777,-1.65958,-0.0196915,0.0241019,0.0469179,0.998414
000205,53.967,81.07,-1.69148,-0.0203684,0.0227487,0.0466375,0.998445
000206,54.8179,81.156,-1.7192,-0.0219892,0.0200866,0.0462287,0.998487
000207,55.6762,81.2434,-1.74545,-0.0227279,0.0176425,0.0454742,0.998551
000208,56.5198,81.3369,-1.76725,-0.0252174,0.0145779,0.0452294,0.998552
000209,57.377,81.4215,-1.78925,-0.0249509,0.0138855,0.0446358,0.998595
000210,58.23,81.5005,-1.80683,-0.0240171,0.0168892,0.0445679,0.998575
000211,59.0966,81.586,-1.82253,-0.0230567,0.0217489,0.0448822,0.998489
000212,59.9627,81.6642,-1.84902,-0.0217346,0.0254139,0.0453169,0.998413
000213,60.8005,81.7433,-1.87361,-0.0217519,0.0246896,0.0466433,0.99837
000214,61.6369,81.8204,-1.89718,-0.0192092,0.0234859,0.0473894,0.998416
000215,62.465,81.9054,-1.92985,-0.0185812,0.0227478,0.0488066,0.998376
000216,63.29,81.9985,-1.95292,-0.0193382,0.021718,0.0501997,0.998316
000217,64.1111,82.0923,-1.97793,-0.0201545,0.0201126,0.0517027,0.998257
000218,64.9223,82.1877,-2.00387,-0.0204764,0.0184305,0.0537863,0.998172
000219,65.7354,82.2861,-2.01925,-0.0217195,0.0165926,0.0551836,0.998102
000220,66.543,82.392,-2.04246,-0.0235468,0.0161974,0.0570391,0.997963
000221,67.3509,82.5007,-2.06068,-0.0251458,0.0170007,0.0588249,0.997807
000222,68.1516,82.6077,-2.08465,-0.0260584,0.0195519,0.0603727,0.997644
000223,68.9552,82.7175,-2.10477,-0.0259372,0.0226101,0.062632,0.997443
000224,69.7484,82.8277,-2.12835,-0.0248537,0.0244226,0.0647312,0.997294
000225,70.5381,82.9426,-2.16256,-0.0249053,0.0248207,0.0682594,0.997048
000226,71.3247,83.0581,-2.18943,-0.0231799,0.0265393,0.0712665,0.996835
000227,72.0981,83.1779,-2.21853,-0.0236471,0.0267848,0.0741216,0.996609
000228,72.8744,83.3102,-2.25298,-0.0253984,0.0261447,0.0774908,0.996327
000229,73.6422,83.443,-2.28707,-0.0263879,0.0245414,0.080449,0.996107
000230,74.3981,83.5728,-2.3199,-0.0255734,0.023159,0.0831005,0.995944
000231,75.1668,83.7162,-2.34837,-0.0260449,0.0226818,0.0860143,0.995695
000232,75.9337,83.8624,-2.38468,-0.0259581,0.0246345,0.0882722,0.995453
000233,76.6931,84.0124,-2.41336,-0.0265027,0.0268177,0.0914899,0.995092
000234,77.4474,84.1636,-2.43973,-0.0254948,0.0280319,0.0946182,0.994792
000235,78.1914,84.3122,-2.47562,-0.0249668,0.0265338,0.0978862,0.994531
000236,78.9281,84.4687,-2.50617,-0.0253943,0.0234555,0.102199,0.994163
000237,79.6677,84.6288,-2.54195,-0.0245143,0.0225088,0.106624,0.993742
000238,80.408,84.8018,-2.57141,-0.0244147,0.0239486,0.112124,0.993106
000239,81.1488,84.9863,-2.60344,-0.0242587,0.0268479,0.117712,0.992388
000240,81.8804,85.1798,-2.64352,-0.0241433,0.0305374,0.123385,0.991595
000241,82.6069,85.3811,-2.66937,-0.0238054,0.0327726,0.12941,0.990764
000242,83.315,85.5908,-2.70867,-0.0252414,0.0302701,0.135025,0.990058
000243,84.0159,85.8056,-2.74437,-0.0257537,0.0257359,0.141338,0.989292
000244,84.7174,86.0235,-2.78339,-0.0251544,0.0236585,0.147658,0.988436
000245,85.4221,86.2504,-2.82609,-0.024067,0.025648,0.153411,0.987536
000246,86.1337,86.4899,-2.85872,-0.0237913,0.0292872,0.159576,0.986464
000247,86.8471,86.7374,-2.89737,-0.0230793,0.0319129,0.165679,0.985393
000248,87.5495,86.9883,-2.93439,-0.0221848,0.0315076,0.171772,0.984383
000249,88.2604,87.2556,-2.98047,-0.0212625,0.0292053,0.177822,0.983399
000250,88.9564,87.521,-3.01601,-0.0196011,0.0262874,0.182375,0.982682
000251,89.6655,87.8019,-3.0516,-0.0181403,0.023805,0.18659,0.981982
000252,90.366,88.0904,-3.08496,-0.0180853,0.0228288,0.190387,0.981277
000253,91.0542,88.3886,-3.12037,-0.0199337,0.0221232,0.194208,0.980508
000254,91.7609,88.6965,-3.15056,-0.0204577,0.0230757,0.198567,0.979602
000255,92.4561,89.0004,-3.1864,-0.019883,0.0261105,0.202315,0.978771
000256,93.1686,89.3189,-3.2179,-0.0202862,0.0301992,0.206018,0.977872
000257,93.8707,89.6501,-3.25791,-0.0232634,0.0328838,0.209297,0.977022
000258,94.5574,89.9846,-3.30409,-0.0266682,0.030966,0.212234,0.976364
000259,95.2493,90.3142,-3.35123,-0.0264332,0.0268858,0.215328,0.975814
000260,95.9373,90.6382,-3.38563,-0.0238159,0.0241236,0.217639,0.97544
000261,96.6355,90.9795,-3.42628,-0.0237622,0.0237028,0.219915,0.974942
000262,97.332,91.3302,-3.47207,-0.025301,0.0253787,0.222329,0.974313
000263,98.0331,91.6817,-3.50751,-0.0254007,0.0275423,0.224891,0.973663
000264,98.7304,92.0284,-3.53753,-0.024198,0.0273781,0.227639,0.97306
000265,99.4214,92.3821,-3.57575,-0.0241419,0.0242084,0.230053,0.972577
000266,100.108,92.7389,-3.61358,-0.0240482,0.0209689,0.232681,0.972029
000267,100.794,93.1054,-3.64991,-0.0248994,0.0201289,0.235092,0.971446
000268,101.484,93.4726,-3.68135,-0.0252846,0.0219411,0.237046,0.970921
000269,102.172,93.846,-3.71221,-0.0257627,0.022839,0.239467,0.970294
000270,102.847,94.2143,-3.7429,-0.0260963,0.0230284,0.241753,0.969713
000271,103.527,94.5849,-3.77596,-0.0253264,0.0230332,0.244281,0.9691
000272,104.201,94.956,-3.80648,-0.0245684,0.0229686,0.24647,0.968567
000273,104.863,95.3263,-3.83998,-0.0241519,0.0233941,0.248509,0.968046
000274,105.529,95.7078,-3.87306,-0.0245734,0.0233946,0.250872,0.967426
000275,106.178,96.0808,-3.90555,-0.0244993,0.0233477,0.25302,0.966869
000276,106.832,96.4597,-3.93349,-0.0235919,0.0217119,0.25547,0.966285
000277,107.476,96.8344,-3.96318,-0.0223768,0.0196401,0.257717,0.965762
000278,108.11,97.2095,-3.98961,-0.0219727,0.018464,0.259563,0.9653
000279,108.753,97.593,-4.02112,-0.0223183,0.0199526,0.261588,0.964715
000280,109.388,97.9741,-4.0482,-0.0228179,0.0240463,0.263237,0.964162
000281,110.013,98.3435,-4.07623,-0.0223047,0.0289282,0.264366,0.96373
000282,110.633,98.716,-4.10611,-0.0209343,0.0319786,0.266007,0.963213
000283,111.222,99.0682,-4.13998,-0.0196778,0.0322562,0.267361,0.962855
000284,111.807,99.4299,-4.17726,-0.0189412,0.0307661,0.269121,0.962429
000285,112.371,99.7791,-4.21319,-0.0182443,0.0294017,0.270652,0.962055
000286,112.913,100.115,-4.24604,-0.0175086,0.0290672,0.271841,0.961744
000287,113.451,100.453,-4.27537,-0.0169878,0.0291799,0.273144,0.961381
000288,113.963,100.775,-4.30248,-0.0168589,0.0296146,0.274258,0.961052
000289,114.463,101.093,-4.32872,-0.0164626,0.0303254,0.275536,0.960671
000290,114.938,101.394,-4.35364,-0.0158627,0.0307606,0.276739,0.960322
000291,115.39,101.678,-4.37332,-0.015038,0.0311821,0.277829,0.960007
000292,115.829,101.961,-4.397,-0.0148184,0.0308465,0.279028,0.959673
000293,116.239,102.23,-4.4164,-0.0153997,0.0291022,0.279937,0.959453
000294,116.636,102.49,-4.43865,-0.0148742,0.0270255,0.28135,0.959109
000295,117.021,102.741,-4.45865,-0.0131384,0.0264992,0.283281,0.958581
000296,117.381,102.971,-4.47681,-0.0109649,0.0272444,0.285529,0.95792
000297,117.727,103.207,-4.49554,-0.010891,0.027769,0.288465,0.957026
000298,118.053,103.44,-4.51214,-0.0122525,0.0280364,0.291693,0.956022
000299,118.353,103.658,-4.52856,-0.0149106,0.02931,0.294719,0.955018
000300,118.64,103.869,-4.54482,-0.016916,0.0321566,0.298075,0.953851
000301,118.917,104.068,-4.55781,-0.0170879,0.0341155,0.301667,0.95265
000302,119.177,104.256,-4.57085,-0.0154972,0.0351911,0.306184,0.951195
000303,119.418,104.433,-4.58307,-0.0141534,0.0360049,0.311699,0.949393
000304,119.637,104.604,-4.59611,-0.0131615,0.036755,0.318371,0.947162
000305,119.84,104.776,-4.60913,-0.0129899,0.0371983,0.326325,0.944436
000306,120.019,104.946,-4.61996,-0.0134651,0.0368929,0.335325,0.941284
000307,120.188,105.112,-4.62794,-0.0130474,0.0357612,0.345399,0.937684
000308,120.342,105.273,-4.63901,-0.0124429,0.0330955,0.355847,0.933875
000309,120.486,105.428,-4.64717,-0.0111181,0.0305465,0.366072,0.930018
000310,120.621,105.591,-4.66151,-0.0118597,0.0277944,0.376325,0.925995
000311,120.749,105.759,-4.6754,-0.0143347,0.0253297,0.386646,0.921769
000312,120.873,105.923,-4.69354,-0.0148497,0.0248683,0.397371,0.917201
000313,121.007,106.089,-4.70419,-0.0137428,0.0257271,0.408864,0.912129
000314,121.137,106.258,-4.71628,-0.0128827,0.0265037,0.420835,0.906658
000315,121.255,106.435,-4.72652,-0.0127514,0.0272389,0.433492,0.900655
000316,121.363,106.621,-4.74168,-0.0145459,0.0276601,0.446926,0.894025
000317,121.465,106.809,-4.75276,-0.0155862,0.028488,0.46024,0.8872
000318,121.564,106.999,-4.76267,-0.0159539,0.0289924,0.473671,0.88008
000319,121.65,107.19,-4.7684,-0.0173681,0.0288215,0.486894,0.872812
000320,121.729,107.382,-4.77599,-0.0196667,0.0286864,0.500178,0.865224
000321,121.805,107.577,-4.78312,-0.0203072,0.0290522,0.513741,0.857213
000322,121.88,107.774,-4.78769,-0.0196976,0.02939,0.527803,0.84863
000323,121.947,107.982,-4.79361,-0.0182712,0.0280557,0.542742,0.839232
000324,122.016,108.218,-4.80681,-0.0163496,0.0261477,0.558287,0.829075
000325,122.076,108.463,-4.82042,-0.014947,0.0252881,0.57516,0.817513
000326,122.138,108.74,-4.83681,-0.0140942,0.0252224,0.592767,0.804855
000327,122.192,109.031,-4.85477,-0.0128735,0.0248532,0.610761,0.79132
000328,122.229,109.326,-4.87194,-0.0113578,0.0241677,0.629483,0.776555
000329,122.257,109.656,-4.88973,-0.00987762,0.0236702,0.648674,0.760634
000330,122.267,109.997,-4.90702,-0.00907476,0.023775,0.667639,0.74405
000331,122.259,110.333,-4.92323,-0.00863109,0.0243359,0.686682,0.7265
000332,122.24,110.707,-4.93756,-0.00779382,0.02569,0.705774,0.707928
000333,122.198,111.067,-4.94776,-0.00684907,0.027074,0.724266,0.688954
000334,122.137,111.463,-4.9619,-0.0054693,0.0283628,0.742654,0.669052
000335,122.054,111.856,-4.97299,-0.00457977,0.0293593,0.760213,0.648994
000336,121.947,112.243,-4.98762,-0.00377179,0.0300366,0.776786,0.629037
000337,121.816,112.67,-5.00284,-0.0027002,0.0308573,0.792701,0.608823
