timestamp,x,y,z,qx,qy,qz,qw
000097,115.052,-1.25438,-1.88724,0.00744215,0.0184432,-0.017248,0.999653
000098,116.261,-1.28446,-1.91524,0.00719201,0.0184667,-0.015162,0.999689
000099,117.505,-1.30778,-1.9432,0.00673766,0.018255,-0.0124808,0.999733
000100,118.715,-1.32633,-1.97038,0.0058555,0.0183198,-0.0110432,0.999754
000101,119.969,-1.34009,-2.00241,0.00474626,0.01837,-0.0096123,0.999774
000102,121.209,-1.35527,-2.02844,0.00423801,0.018455,-0.00911412,0.999779
000103,122.433,-1.36816,-2.05748,0.00317759,0.0186613,-0.00893989,0.999781
000104,123.693,-1.37874,-2.09074,0.00259838,0.0191766,-0.00804774,0.99978
000105,124.924,-1.39083,-2.11883,0.00246715,0.0196725,-0.00825607,0.999769
000106,126.192,-1.39818,-2.15305,0.000795738,0.0206762,-0.00746913,0.999758
000107,127.444,-1.41065,-2.19452,0.000274175,0.022184,-0.00707375,0.999729
000108,128.679,-1.42043,-2.22871,0.000922646,0.0223242,-0.00724381,0.999724
000109,129.95,-1.43431,-2.26804,0.000781734,0.0218325,-0.00664577,0.999739
000110,131.196,-1.45003,-2.31072,0.0022134,0.0222122,-0.00670874,0.999728
000111,132.469,-1.46508,-2.34552,0.00359689,0.0233367,-0.00587525,0.999704
000112,133.734,-1.479,-2.389,0.0050403,0.0243486,-0.00578169,0.999674
000113,134.986,-1.49248,-2.43352,0.00614439,0.0248984,-0.00611909,0.999652
000114,136.268,-1.50975,-2.47458,0.00805835,0.024341,-0.00593277,0.999654
000115,137.526,-1.51858,-2.52237,0.00929313,0.0238477,-0.00645757,0.999652
000116,138.81,-1.53599,-2.56389,0.0100392,0.0238855,-0.00615255,0.999645
000117,140.083,-1.54706,-2.61003,0.0101464,0.0241509,-0.006327,0.999637
000118,141.354,-1.55659,-2.65266,0.00983763,0.0252042,-0.00708013,0.999609
000119,142.635,-1.56618,-2.70267,0.00882856,0.0260394,-0.00689307,0.999598
000120,143.909,-1.57924,-2.74443,0.00875043,0.025564,-0.00727275,0.999608
000121,145.176,-1.59233,-2.79314,0.00823806,0.024768,-0.00801354,0.999627
000122,146.45,-1.60889,-2.83763,0.00827543,0.0237182,-0.00782488,0.999654
000123,147.712,-1.62613,-2.87398,0.0087841,0.0219432,-0.00847922,0.999685
000124,148.984,-1.64137,-2.9134,0.00861064,0.0202404,-0.00827356,0.999724
000125,150.251,-1.65651,-2.94501,0.00881581,0.0199065,-0.0085728,0.999726
000126,151.518,-1.67555,-2.97633,0.00900321,0.0201212,-0.00892081,0.999717
000127,152.792,-1.69119,-3.01005,0.00865244,0.0205238,-0.00863127,0.999715
000128,154.055,-1.70711,-3.04233,0.00836327,0.0211717,-0.00888694,0.999701
000129,155.326,-1.72292,-3.07789,0.00809648,0.0214639,-0.00841356,0.999701
000130,156.593,-1.73871,-3.11287,0.00793652,0.0214867,-0.00823586,0.999704
000131,157.849,-1.7523,-3.14981,0.00784253,0.0217924,-0.00827748,0.999697
000132,159.122,-1.76623,-3.18593,0.00805208,0.022446,-0.00767701,0.999686
000133,160.375,-1.77998,-3.22526,0.00777993,0.0226892,-0.0077128,0.999683
000134,161.643,-1.79266,-3.26273,0.00756006,0.0224437,-0.00707312,0.999695
000135,162.905,-1.804,-3.30171,0.00722062,0.0219772,-0.00668865,0.99971
000136,164.165,-1.81323,-3.34212,0.00697976,0.0219604,-0.00669033,0.999712
000137,165.435,-1.82427,-3.37705,0.007098,0.0217959,-0.00601011,0.999719
000138,166.695,-1.83277,-3.41375,0.00691082,0.02139,-0.0059575,0.99973
000139,167.967,-1.84061,-3.45087,0.00678584,0.021608,-0.00533377,0.999729
000140,169.234,-1.85089,-3.48688,0.00675631,0.0224605,-0.0049211,0.999713
000141,170.498,-1.85682,-3.52588,0.00670333,0.0228082,-0.00486355,0.999706
000142,171.767,-1.86257,-3.56582,0.00646097,0.0230938,-0.00426962,0.999703
000143,173.026,-1.86817,-3.60588,0.00640683,0.0232977,-0.00415824,0.999699
000144,174.294,-1.8705,-3.64668,0.0061197,0.0230951,-0.00367314,0.999708
000145,175.559,-1.8721,-3.68796,0.00563354,0.0229811,-0.0034141,0.999714
000146,176.819,-1.87578,-3.72802,0.00562099,0.0231956,-0.00344829,0.999709
000147,178.087,-1.8769,-3.76945,0.00575097,0.022732,-0.00307039,0.99972
000148,179.344,-1.88176,-3.80818,0.00632267,0.022163,-0.00335396,0.999729
000149,180.611,-1.8892,-3.84241,0.00778889,0.0224215,-0.00301299,0.999714
000150,181.878,-1.89347,-3.88519,0.00769326,0.0242369,-0.00290126,0.999672
000151,183.136,-1.89949,-3.92794,0.00843631,0.0263631,-0.00315049,0.999612
000152,184.398,-1.89897,-3.97203,0.00793181,0.0264367,-0.00275344,0.999615
000153,185.643,-1.89935,-4.02108,0.00690587,0.024947,-0.00320119,0.99966
000154,186.898,-1.89908,-4.06425,0.00652324,0.0241925,-0.00275361,0.999682
000155,188.152,-1.8995,-4.10555,0.00677979,0.0243103,-0.00267663,0.999678
000156,189.388,-1.90384,-4.14722,0.0068775,0.0250107,-0.00318037,0.999658
000157,190.639,-1.9005,-4.19091,0.00693425,0.0261032,-0.00286973,0.999631
000158,191.863,-1.90621,-4.23359,0.00734571,0.0267296,-0.00364349,0.999609
000159,193.101,-1.90994,-4.28139,0.00720522,0.0265824,-0.0038784,0.999613
000160,194.323,-1.91621,-4.32308,0.00778637,0.0260126,-0.0047749,0.99962
000161,195.539,-1.92494,-4.36949,0.00768215,0.0253853,-0.00575427,0.999632
000162,196.769,-1.9328,-4.41059,0.00821197,0.0251918,-0.00597943,0.999631
000163,197.981,-1.9429,-4.45411,0.00803031,0.0257221,-0.00701625,0.999612
000164,199.201,-1.95424,-4.49709,0.00829402,0.0266818,-0.00731499,0.999583
000165,200.408,-1.96796,-4.5392,0.00794999,0.0270589,-0.0077584,0.999572
000166,201.604,-1.98297,-4.58471,0.00795702,0.0271094,-0.00863566,0.999563
000167,202.804,-1.99602,-4.62973,0.00769622,0.0273738,-0.00886255,0.999556
000168,203.985,-2.01398,-4.67524,0.00775292,0.0275517,-0.00982235,0.999542
000169,205.165,-2.02705,-4.72163,0.00745822,0.0276302,-0.00982965,0.999542
000170,206.337,-2.04257,-4.76787,0.00754133,0.0277008,-0.0102705,0.999535
000171,207.483,-2.06401,-4.80874,0.00806374,0.0279102,-0.0109094,0.999518
000172,208.637,-2.08396,-4.85443,0.00811835,0.028292,-0.010633,0.99951
000173,209.754,-2.10447,-4.89474,0.0083882,0.0289719,-0.0107971,0.999487
000174,210.874,-2.12054,-4.94013,0.00828106,0.0290021,-0.0101626,0.999493
000175,211.971,-2.13799,-4.98151,0.0081566,0.028762,-0.00998351,0.999503
000176,213.046,-2.15468,-5.02455,0.00804403,0.0284685,-0.0101013,0.999511
000177,214.129,-2.16948,-5.06612,0.00815725,0.0284765,-0.00947338,0.999516
000178,215.177,-2.18567,-5.10466,0.00844487,0.0286418,-0.0091802,0.999512
000179,216.233,-2.1981,-5.14691,0.00865487,0.0290436,-0.00807411,0.999508
000180,217.271,-2.21067,-5.18709,0.00925053,0.0298679,-0.00713612,0.999486
000181,218.281,-2.21962,-5.22837,0.0092445,0.0309152,-0.0062953,0.999459
000182,219.294,-2.2238,-5.26958,0.00913999,0.0310439,-0.00477566,0.999465
000183,220.27,-2.22449,-5.31167,0.00893975,0.0308844,-0.00378644,0.999476
000184,221.243,-2.22238,-5.35318,0.00891721,0.0310628,-0.00208175,0.999475
000185,222.183,-2.2174,-5.39172,0.00885561,0.0313477,-0.000629763,0.999469
000186,223.096,-2.21274,-5.42895,0.00879285,0.0313273,0.000572368,0.99947
000187,224.003,-2.20115,-5.4669,0.00883947,0.031129,0.0023798,0.999473
000188,224.87,-2.19263,-5.50073,0.00892732,0.0308888,0.00368944,0.999476
000189,225.731,-2.17551,-5.53804,0.00848694,0.0307483,0.0055334,0.999476
000190,226.566,-2.15863,-5.56897,0.00827143,0.0305947,0.00705281,0.999473
000191,227.371,-2.13811,-5.60376,0.00744004,0.0306145,0.00809082,0.999471
000192,228.175,-2.11907,-5.63742,0.00703918,0.030924,0.00874272,0.999459
000193,228.947,-2.10242,-5.66876,0.0070893,0.0314443,0.00839243,0.999445
000194,229.715,-2.08679,-5.7007,0.00704919,0.0319111,0.00840082,0.999431
000195,230.457,-2.07166,-5.73147,0.0071518,0.0318064,0.0082582,0.999434
000196,231.187,-2.05497,-5.7638,0.00685731,0.0309434,0.00781273,0.999467
000197,231.925,-2.04132,-5.79601,0.00672488,0.0299984,0.00772472,0.999497
000198,232.644,-2.02945,-5.82603,0.00668028,0.029437,0.00690715,0.99952
000199,233.372,-2.0177,-5.85858,0.0063536,0.0292565,0.00643168,0.999531
000200,234.091,-2.00679,-5.88901,0.00659271,0.0291914,0.00560881,0.999536
000201,234.798,-1.99796,-5.91828,0.00667322,0.0293286,0.00449551,0.999537
000202,235.514,-1.98991,-5.94849,0.00662469,0.0293152,0.00373017,0.999541
000203,236.216,-1.98219,-5.97676,0.0066565,0.0292996,0.00255005,0.999545
000204,236.923,-1.9751,-6.00803,0.00660099,0.0295555,0.00134964,0.99954
000205,237.626,-1.97621,-6.04,0.00706176,0.0299501,-0.000194094,0.999526
000206,238.316,-1.97617,-6.06755,0.00764082,0.0303596,-0.00182945,0.999508
000207,239.014,-1.98066,-6.09783,0.00772831,0.0304628,-0.00314066,0.999501
000208,239.7,-1.98301,-6.1278,0.00783318,0.0304255,-0.00474885,0.999495
000209,240.393,-1.98863,-6.1603,0.00780342,0.0304231,-0.00606969,0.999488
000210,241.083,-1.99418,-6.19392,0.00737553,0.030157,-0.00742637,0.99949
000211,241.774,-2.00217,-6.22523,0.00728175,0.0299562,-0.00909832,0.999483
000212,242.476,-2.01383,-6.25779,0.00725316,0.0305198,-0.0103564,0.999454
000213,243.176,-2.02674,-6.29406,0.00710072,0.0308857,-0.0118331,0.999428
000214,243.883,-2.03864,-6.3262,0.00724637,0.0309045,-0.0128266,0.999414
000215,244.583,-2.05576,-6.35913,0.00731632,0.0303674,-0.0139947,0.999414
000216,245.295,-2.07217,-6.39446,0.00700532,0.0292114,-0.0147965,0.999439
000217,246.005,-2.09457,-6.42924,0.00734639,0.0284459,-0.0153029,0.999451
000218,246.719,-2.11318,-6.46243,0.00741356,0.0282704,-0.015741,0.999449
000219,247.448,-2.13539,-6.49377,0.00767647,0.0281153,-0.01562,0.999453
000220,248.163,-2.15467,-6.52462,0.00727069,0.0281353,-0.0159426,0.999451
000221,248.912,-2.17358,-6.56011,0.00690689,0.0279811,-0.015773,0.99946
000222,249.653,-2.19604,-6.59508,0.00720135,0.0270833,-0.0158696,0.999481
000223,250.393,-2.22272,-6.62307,0.00922466,0.0261385,-0.0162491,0.999484
000224,251.159,-2.25228,-6.6556,0.0103085,0.0257828,-0.016193,0.999483
000225,251.928,-2.27313,-6.69324,0.0100207,0.0277066,-0.0165625,0.999429
000226,252.71,-2.29115,-6.73468,0.00765452,0.0308057,-0.0165274,0.999359
000227,253.494,-2.31457,-6.77142,0.00833358,0.0328491,-0.0169577,0.999282
000228,254.277,-2.33806,-6.80963,0.00911345,0.0320121,-0.0182364,0.99928
000229,255.078,-2.3638,-6.85529,0.00812711,0.0288672,-0.0200231,0.99935
000230,255.876,-2.39065,-6.89924,0.00685487,0.0269688,-0.0219874,0.999371
000231,256.695,-2.42263,-6.93893,0.00621702,0.027091,-0.0232936,0.999342
000232,257.524,-2.46266,-6.97576,0.00684341,0.0283886,-0.0246477,0.99927
000233,258.352,-2.50713,-7.01225,0.00857581,0.0301175,-0.0262176,0.999166
000234,259.198,-2.55618,-7.05115,0.00961732,0.0310729,-0.0275214,0.999092
000235,260.03,-2.60202,-7.09224,0.00968683,0.0313709,-0.029232,0.999033
000236,260.869,-2.64568,-7.13426,0.0084605,0.0304492,-0.0303359,0.99904
000237,261.704,-2.69355,-7.17393,0.00802709,0.0294297,-0.0315997,0.999035
000238,262.535,-2.74391,-7.21511,0.00770945,0.0293888,-0.0329333,0.998996
000239,263.381,-2.79787,-7.25405,0.00729136,0.0305694,-0.0341078,0.998924
000240,264.219,-2.851,-7.29351,0.006812,0.0315711,-0.0357529,0.998839
000241,265.065,-2.90765,-7.33363,0.00623867,0.0317177,-0.0370448,0.998791
000242,265.908,-2.96749,-7.37678,0.00624895,0.0315209,-0.0384473,0.998744
000243,266.74,-3.03309,-7.41949,0.00704638,0.0314225,-0.0397239,0.998692
000244,267.593,-3.1036,-7.46233,0.00840313,0.031751,-0.0404893,0.99864
000245,268.433,-3.17056,-7.50502,0.00929006,0.0318883,-0.0410257,0.998606
000246,269.286,-3.23891,-7.54795,0.00952898,0.0319442,-0.041126,0.998598
000247,270.135,-3.30542,-7.59359,0.00963171,0.0320844,-0.0414031,0.998581
000248,270.988,-3.37152,-7.63763,0.00953281,0.0324127,-0.0412893,0.998576
000249,271.843,-3.43737,-7.68213,0.00939171,0.0327672,-0.0409177,0.998581
000250,272.698,-3.50206,-7.72526,0.00951671,0.0324012,-0.040353,0.998615
000251,273.553,-3.56593,-7.76859,0.00945524,0.0320419,-0.0394727,0.998662
000252,274.408,-3.6256,-7.81235,0.00895128,0.0317538,-0.0386842,0.998707
000253,275.258,-3.68392,-7.85502,0.00856497,0.0316527,-0.0378016,0.998747
000254,276.109,-3.74073,-7.8957,0.00795445,0.0316566,-0.0366868,0.998794
000255,276.959,-3.79564,-7.93687,0.00776437,0.0319363,-0.0357818,0.998819
000256,277.806,-3.85096,-7.98089,0.00792229,0.0327994,-0.0341713,0.998846
000257,278.652,-3.90337,-8.02281,0.0087536,0.0340062,-0.0320395,0.99887
000258,279.49,-3.95039,-8.06463,0.00958011,0.0349192,-0.029901,0.998897
000259,280.316,-3.99228,-8.1077,0.00976273,0.0356184,-0.0274803,0.99894
000260,281.144,-4.02943,-8.15306,0.0102559,0.035965,-0.0251152,0.998985
000261,281.949,-4.06279,-8.19748,0.0104497,0.0362591,-0.0225847,0.999033
000262,282.748,-4.09253,-8.24152,0.0111044,0.0363433,-0.0202536,0.999072
000263,283.532,-4.11846,-8.28228,0.0112292,0.0362579,-0.0182497,0.999113
000264,284.292,-4.13793,-8.32346,0.0110444,0.0362626,-0.0162489,0.999149
000265,285.044,-4.15378,-8.36592,0.0109663,0.0362282,-0.0143723,0.99918
000266,285.773,-4.16791,-8.40523,0.0113993,0.0363146,-0.0123339,0.999199
000267,286.483,-4.18177,-8.4407,0.0119506,0.0360198,-0.0102047,0.999228
000268,287.173,-4.18477,-8.47683,0.0114948,0.0352852,-0.00780101,0.999281
000269,287.832,-4.18269,-8.50943,0.0106924,0.0343473,-0.00453419,0.999342
000270,288.489,-4.1757,-8.5426,0.0104059,0.0334441,-0.000371241,0.999386
000271,289.127,-4.16562,-8.57452,0.0107139,0.0329079,0.00488488,0.999389
000272,289.749,-4.14297,-8.60407,0.010774,0.0327201,0.0115335,0.99934
000273,290.36,-4.10699,-8.62935,0.0105911,0.0330821,0.0197121,0.999202
000274,290.959,-4.05999,-8.65979,0.00983705,0.0333153,0.0295853,0.998958
000275,291.532,-3.99862,-8.68781,0.00962171,0.0330665,0.0408549,0.998571
000276,292.104,-3.92344,-8.71292,0.0094786,0.0326602,0.0535154,0.997988
000277,292.658,-3.8361,-8.73843,0.00949053,0.0324661,0.0673399,0.997157
000278,293.19,-3.72828,-8.76519,0.00964591,0.0326952,0.0825821,0.996001
000279,293.727,-3.61001,-8.78922,0.0103823,0.0330627,0.0995584,0.994428
000280,294.235,-3.4721,-8.81149,0.0109382,0.0335159,0.117712,0.992422
000281,294.716,-3.31437,-8.83443,0.0112835,0.0340446,0.136651,0.98997
000282,295.205,-3.13839,-8.85714,0.0115511,0.0345072,0.156657,0.986982
000283,295.649,-2.94778,-8.87809,0.0121623,0.0348791,0.177147,0.983491
000284,296.111,-2.73797,-8.89928,0.0129456,0.0351469,0.198489,0.979387
000285,296.54,-2.51087,-8.92182,0.0138547,0.0351639,0.2206,0.974632
000286,296.936,-2.27135,-8.93852,0.0150194,0.0351654,0.243582,0.969126
000287,297.354,-2.00438,-8.95832,0.0161282,0.0352104,0.267531,0.962771
000288,297.735,-1.72114,-8.97665,0.0170288,0.0352892,0.291966,0.955626
000289,298.068,-1.42673,-8.99452,0.0175242,0.0347649,0.316917,0.947654
000290,298.43,-1.10391,-9.00949,0.0188195,0.0342752,0.34247,0.938715
000291,298.728,-0.783704,-9.02298,0.0210634,0.0348787,0.36892,0.928567
000292,299.053,-0.432733,-9.03637,0.0238711,0.0366285,0.39625,0.917101
000293,299.318,-0.0765703,-9.04606,0.0256617,0.0374731,0.424412,0.904329
000294,299.531,0.281653,-9.05018,0.0254215,0.0373686,0.452708,0.890512
000295,299.745,0.683166,-9.05888,0.0231817,0.0361558,0.480499,0.875943
000296,299.918,1.07568,-9.06449,0.0216387,0.0347514,0.507823,0.860488
000297,300.057,1.45218,-9.06784,0.0216021,0.0340222,0.53467,0.844099
000298,300.183,1.85726,-9.07429,0.0221249,0.0336959,0.560716,0.827026
000299,300.288,2.2445,-9.07379,0.0224853,0.034033,0.586015,0.809273
000300,300.356,2.65645,-9.07538,0.022683,0.0342409,0.610463,0.790979
000301,300.407,3.06554,-9.06947,0.0230257,0.0344672,0.63511,0.771308
000302,300.446,3.47514,-9.07313,0.0225062,0.0341405,0.659955,0.750192
000303,300.425,3.91972,-9.07043,0.0218537,0.0348516,0.683695,0.728607
000304,300.393,4.36059,-9.0717,0.0203323,0.0358067,0.70749,0.705522
000305,300.351,4.79455,-9.0722,0.0188314,0.0368644,0.730738,0.681402
000306,300.24,5.26803,-9.07107,0.0174046,0.0375455,0.75324,0.656443
000307,300.131,5.71636,-9.07023,0.0167467,0.0385376,0.774805,0.630803
000308,299.961,6.19384,-9.06792,0.0164904,0.0390485,0.795349,0.604668
000309,299.772,6.66093,-9.06659,0.016808,0.0389925,0.814664,0.578377
000310,299.565,7.10865,-9.06414,0.0173658,0.0385031,0.832721,0.552079
000311,299.298,7.58831,-9.06269,0.0179227,0.037595,0.849498,0.525946
000312,299.017,8.04081,-9.06107,0.0182588,0.0367552,0.864665,0.50067
000313,298.677,8.51641,-9.05681,0.0183435,0.0358999,0.87823,0.476536
000314,298.315,8.98757,-9.05304,0.0181138,0.0353614,0.890006,0.454214
000315,297.926,9.4636,-9.04758,0.0180164,0.036246,0.900691,0.432571
000316,297.488,9.94341,-9.03499,0.0179492,0.0390629,0.911098,0.409942
000317,297.026,10.4112,-9.02627,0.0175799,0.0409691,0.920967,0.387082
000318,296.509,10.8809,-9.0148,0.0174611,0.0411176,0.93013,0.364504
000319,295.963,11.3236,-9.00774,0.0185113,0.0390159,0.938433,0.342751
000320,295.363,11.7687,-8.98982,0.0202109,0.037373,0.945963,0.321478
000321,294.737,12.193,-8.98391,0.0222147,0.0347411,0.952833,0.30068
000322,294.079,12.6016,-8.95879,0.0234659,0.0331268,0.958942,0.280681
000323,293.366,13.0065,-8.93776,0.0235628,0.0316605,0.964624,0.260659
000324,292.631,13.382,-8.90589,0.0234114,0.0295859,0.969862,0.240718
000325,291.84,13.7495,-8.8746,0.0237681,0.0285532,0.974728,0.220286
000326,291.042,14.0906,-8.84094,0.0236994,0.0291526,0.979119,0.199788
000327,290.179,14.4224,-8.79462,0.0233475,0.0301569,0.983067,0.179234
000328,289.291,14.7187,-8.76812,0.0226045,0.029987,0.986496,0.159425
